location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE-BE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,mean,NA,582.5,COVID-19
DE-BE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,mean,NA,620.5,COVID-19
DE-BE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.025,82.2214115781126,COVID-19
DE-BE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.025,98.7279827709979,COVID-19
DE-BE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.025,111.404560206374,COVID-19
DE-BE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.025,122.143099577798,COVID-19
DE-BE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.025,120.123171661003,COVID-19
DE-BE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.025,120.079984453945,COVID-19
DE-BE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.025,131,COVID-19
DE-BE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.025,128.210526315789,COVID-19
DE-BE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.025,157.20350877193,COVID-19
DE-BE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.025,235.245614035088,COVID-19
DE-BE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.025,202.254545454545,COVID-19
DE-BE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.025,202,COVID-19
DE-BE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.025,202,COVID-19
DE-BE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.025,228,COVID-19
DE-BE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.025,273,COVID-19
DE-BE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.025,417,COVID-19
DE-BE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.025,315,COVID-19
DE-BE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.025,315,COVID-19
DE-BE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.025,315,COVID-19
DE-BE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.025,316,COVID-19
DE-BE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.025,336,COVID-19
DE-BE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.025,333,COVID-19
DE-BE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.025,219,COVID-19
DE-BE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.025,358,COVID-19
DE-BE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.025,563,COVID-19
DE-BE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.025,563,COVID-19
DE-BE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.025,563.6,COVID-19
DE-BE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.025,582.5,COVID-19
DE-BE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.025,620.5,COVID-19
DE-BE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.1,84.3077593722755,COVID-19
DE-BE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.1,100.059859747546,COVID-19
DE-BE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.1,112.436134181857,COVID-19
DE-BE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.1,121.702823595192,COVID-19
DE-BE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.1,121.329326251048,COVID-19
DE-BE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.1,122.314285714286,COVID-19
DE-BE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.1,131.000477042338,COVID-19
DE-BE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.1,128.312039312039,COVID-19
DE-BE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.1,157.420463320463,COVID-19
DE-BE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.1,235.72972972973,COVID-19
DE-BE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.1,201.533333333333,COVID-19
DE-BE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.1,202,COVID-19
DE-BE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.1,201.377777777778,COVID-19
DE-BE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.1,228,COVID-19
DE-BE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.1,274,COVID-19
DE-BE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.1,418,COVID-19
DE-BE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.1,316,COVID-19
DE-BE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.1,316.670588235294,COVID-19
DE-BE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.1,316.814285714286,COVID-19
DE-BE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.1,318.090909090909,COVID-19
DE-BE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.1,337,COVID-19
DE-BE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.1,334,COVID-19
DE-BE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.1,219,COVID-19
DE-BE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.1,358,COVID-19
DE-BE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.1,563,COVID-19
DE-BE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.1,563,COVID-19
DE-BE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.1,563.6,COVID-19
DE-BE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.1,582.5,COVID-19
DE-BE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.1,620.5,COVID-19
DE-BE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.25,84.8,COVID-19
DE-BE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.25,98.65,COVID-19
DE-BE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.25,113.210526315789,COVID-19
DE-BE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.25,122.578947368421,COVID-19
DE-BE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.25,122.444444444444,COVID-19
DE-BE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.25,122.444444444444,COVID-19
DE-BE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.25,130.625,COVID-19
DE-BE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.25,128.888888888889,COVID-19
DE-BE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.25,158.181818181818,COVID-19
DE-BE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.25,237,COVID-19
DE-BE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.25,203,COVID-19
DE-BE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.25,203,COVID-19
DE-BE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.25,201.5,COVID-19
DE-BE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.25,227.454545454545,COVID-19
DE-BE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.25,275,COVID-19
DE-BE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.25,419,COVID-19
DE-BE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.25,317,COVID-19
DE-BE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.25,317,COVID-19
DE-BE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.25,317,COVID-19
DE-BE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.25,318.833333333333,COVID-19
DE-BE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.25,338.411764705882,COVID-19
DE-BE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.25,334,COVID-19
DE-BE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.25,219,COVID-19
DE-BE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.25,359,COVID-19
DE-BE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.25,564,COVID-19
DE-BE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.25,564.8,COVID-19
DE-BE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.25,563.6,COVID-19
DE-BE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.25,582.5,COVID-19
DE-BE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.25,620.5,COVID-19
DE-BE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.5,96,COVID-19
DE-BE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.5,110,COVID-19
DE-BE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.5,119,COVID-19
DE-BE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.5,128,COVID-19
DE-BE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.5,125,COVID-19
DE-BE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.5,125,COVID-19
DE-BE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.5,135,COVID-19
DE-BE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.5,131,COVID-19
DE-BE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.5,160,COVID-19
DE-BE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.5,239,COVID-19
DE-BE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.5,205,COVID-19
DE-BE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.5,205,COVID-19
DE-BE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.5,205,COVID-19
DE-BE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.5,231,COVID-19
DE-BE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.5,276,COVID-19
DE-BE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.5,421,COVID-19
DE-BE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.5,318,COVID-19
DE-BE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.5,318,COVID-19
DE-BE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.5,318,COVID-19
DE-BE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.5,319,COVID-19
DE-BE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.5,339,COVID-19
DE-BE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.5,336,COVID-19
DE-BE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.5,220,COVID-19
DE-BE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.5,360,COVID-19
DE-BE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.5,565,COVID-19
DE-BE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.5,565,COVID-19
DE-BE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.5,564,COVID-19
DE-BE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.5,583,COVID-19
DE-BE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.5,620,COVID-19
DE-BE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.75,110,COVID-19
DE-BE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.75,121.9,COVID-19
DE-BE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.75,131.8,COVID-19
DE-BE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.75,138.7,COVID-19
DE-BE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.75,128.777777777778,COVID-19
DE-BE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.75,128.777777777778,COVID-19
DE-BE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.75,139.625,COVID-19
DE-BE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.75,133.111111111111,COVID-19
DE-BE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.75,162,COVID-19
DE-BE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.75,240,COVID-19
DE-BE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.75,206,COVID-19
DE-BE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.75,206,COVID-19
DE-BE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.75,207,COVID-19
DE-BE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.75,233.181818181818,COVID-19
DE-BE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.75,278,COVID-19
DE-BE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.75,422,COVID-19
DE-BE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.75,319,COVID-19
DE-BE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.75,319,COVID-19
DE-BE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.75,319,COVID-19
DE-BE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.75,323,COVID-19
DE-BE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.75,343.3,COVID-19
DE-BE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.75,337,COVID-19
DE-BE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.75,221,COVID-19
DE-BE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.75,361,COVID-19
DE-BE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.75,566,COVID-19
DE-BE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.75,564.8,COVID-19
DE-BE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.75,566.4,COVID-19
DE-BE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.75,585.5,COVID-19
DE-BE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.75,623.5,COVID-19
DE-BE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.9,157.6,COVID-19
DE-BE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.9,174.5,COVID-19
DE-BE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.9,186.8,COVID-19
DE-BE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.9,197.7,COVID-19
DE-BE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.9,131.506010623427,COVID-19
DE-BE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.9,130.028571428571,COVID-19
DE-BE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.9,139.068455575432,COVID-19
DE-BE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.9,135.031941031941,COVID-19
DE-BE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.9,163.94555984556,COVID-19
DE-BE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.9,242.378378378378,COVID-19
DE-BE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.9,208.533333333333,COVID-19
DE-BE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.9,208,COVID-19
DE-BE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.9,208.711111111111,COVID-19
DE-BE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.9,234,COVID-19
DE-BE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.9,279,COVID-19
DE-BE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.9,424,COVID-19
DE-BE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.9,321,COVID-19
DE-BE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.9,319.905882352941,COVID-19
DE-BE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.9,319.671428571429,COVID-19
DE-BE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.9,320.363636363636,COVID-19
DE-BE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.9,342,COVID-19
DE-BE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.9,339,COVID-19
DE-BE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.9,223,COVID-19
DE-BE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.9,362,COVID-19
DE-BE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.9,568,COVID-19
DE-BE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.9,568,COVID-19
DE-BE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.9,563.6,COVID-19
DE-BE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.9,582.5,COVID-19
DE-BE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.9,620.5,COVID-19
DE-BE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.975,217.6,COVID-19
DE-BE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.975,242.1,COVID-19
DE-BE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.975,259.6,COVID-19
DE-BE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.975,275.3,COVID-19
DE-BE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.975,132.115963340542,COVID-19
DE-BE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.975,132.170928876798,COVID-19
DE-BE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.975,140,COVID-19
DE-BE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.975,135.649122807018,COVID-19
DE-BE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.975,164.642105263158,COVID-19
DE-BE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.975,243.614035087719,COVID-19
DE-BE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.975,209.527272727273,COVID-19
DE-BE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.975,210,COVID-19
DE-BE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.975,210,COVID-19
DE-BE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.975,236,COVID-19
DE-BE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.975,281,COVID-19
DE-BE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.975,426,COVID-19
DE-BE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.975,323,COVID-19
DE-BE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.975,323,COVID-19
DE-BE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.975,323,COVID-19
DE-BE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.975,325,COVID-19
DE-BE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.975,345,COVID-19
DE-BE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.975,341,COVID-19
DE-BE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.975,225,COVID-19
DE-BE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.975,365,COVID-19
DE-BE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.975,571,COVID-19
DE-BE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.975,571,COVID-19
DE-BE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.975,572.4,COVID-19
DE-BE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.975,591.5,COVID-19
DE-BE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.975,631.5,COVID-19
DE-BW,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,mean,NA,196.4,COVID-19
DE-BW,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,mean,NA,232.4,COVID-19
DE-BW,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,mean,NA,224.8,COVID-19
DE-BW,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,mean,NA,213.9,COVID-19
DE-BW,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,mean,NA,220,COVID-19
DE-BW,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,mean,NA,225.8,COVID-19
DE-BW,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,mean,NA,240.8,COVID-19
DE-BW,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,mean,NA,279.4,COVID-19
DE-BW,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,mean,NA,302.9,COVID-19
DE-BW,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,mean,NA,463.1,COVID-19
DE-BW,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,mean,NA,398.8,COVID-19
DE-BW,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,mean,NA,395.3,COVID-19
DE-BW,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,mean,NA,401.3,COVID-19
DE-BW,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,mean,NA,461.3,COVID-19
DE-BW,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,mean,NA,500.1,COVID-19
DE-BW,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,mean,NA,718.9,COVID-19
DE-BW,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,mean,NA,529,COVID-19
DE-BW,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,mean,NA,535,COVID-19
DE-BW,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,mean,NA,540,COVID-19
DE-BW,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,mean,NA,544.7,COVID-19
DE-BW,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,mean,NA,521.3,COVID-19
DE-BW,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,mean,NA,497.8,COVID-19
DE-BW,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,mean,NA,318.3,COVID-19
DE-BW,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,mean,NA,432.6,COVID-19
DE-BW,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,mean,NA,600,COVID-19
DE-BW,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,mean,NA,608.9,COVID-19
DE-BW,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,mean,NA,608.6,COVID-19
DE-BW,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,mean,NA,641,COVID-19
DE-BW,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,mean,NA,652.4,COVID-19
DE-BW,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.025,149.337107077752,COVID-19
DE-BW,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.025,190.818751303139,COVID-19
DE-BW,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.025,197.916072545341,COVID-19
DE-BW,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.025,198.059716217714,COVID-19
DE-BW,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.025,205.224355881502,COVID-19
DE-BW,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.025,212.239101123596,COVID-19
DE-BW,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.025,229.891869180104,COVID-19
DE-BW,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.025,270.247368421053,COVID-19
DE-BW,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.025,293.66329787234,COVID-19
DE-BW,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.025,451.62140191897703,COVID-19
DE-BW,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.025,387.353246753247,COVID-19
DE-BW,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.025,383.868549810845,COVID-19
DE-BW,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.025,390.25641025641,COVID-19
DE-BW,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.025,449.795526561044,COVID-19
DE-BW,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.025,489.805582922824,COVID-19
DE-BW,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.025,706.362771020624,COVID-19
DE-BW,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.025,518.490909090909,COVID-19
DE-BW,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.025,526.825757575758,COVID-19
DE-BW,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.025,533.459016393443,COVID-19
DE-BW,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.025,538.623255813954,COVID-19
DE-BW,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.025,516.493023255814,COVID-19
DE-BW,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.025,493,COVID-19
DE-BW,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.025,315,COVID-19
DE-BW,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.025,429.378947368421,COVID-19
DE-BW,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.025,597,COVID-19
DE-BW,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.025,606,COVID-19
